*Cell Name,Cell SDCCH Channel Maximum
Mahdia_Ezzahra_2_MAH1069,40
Mahdia_Ezzahra_3_MAH1069,40
Echebba_Marche_Central_1_MAH1070,40
Echebba_Marche_Central_2_MAH1070,40
Echebba_Marche_Central_3_MAH1070,40
Echebba_Marche_Central_DCS_1_MAH3070,64
Echebba_Marche_Central_DCS_2_MAH3070,40
Echebba_Marche_Central_DCS_3_MAH3070,40
KSOUR_ESSEF_OUEST_1_MAH1072,24
KSOUR_ESSEF_OUEST_2_MAH1072,24
KSOUR_ESSEF_OUEST_3_MAH1072,24
KSOUR_ESSEF_OUEST_DCS_1_MAH3072,40
KSOUR_ESSEF_OUEST_DCS_2_MAH3072,40
KSOUR_ESSEF_OUEST_DCS_3_MAH3072,40
EL_CHRAIDIYA_1_KAI1074,64
EL_CHRAIDIYA_2_KAI1074,40
EL_CHRAIDIYA_3_KAI1074,40
EL_CHRAIDIYA_DCS_1_KAI3074,40
EL_CHRAIDIYA_DCS_2_KAI3074,40
EL_CHRAIDIYA_DCS_3_KAI3074,72
Chehimet _1_MAH1075,48
Chehimet _2_MAH1075,48
Chehimet _3_MAH1075,48
Chehimet _4_MAH1075,48
Cite_Sneka_1_MAH1077,40
Cite_Sneka_2_MAH1077,40
Cite_Sneka_3_MAH1077,40
SALAKTA_1_MAH1078,24
SALAKTA_2_MAH1078,24
SALAKTA_3_MAH1078,24
SALAKTA_DCS_2_MAH3078,40
SALAKTA_DCS_3_MAH3078,40
Corniche1_DCS_4_MAH3080,40
Corniche1_1_MAH1080,40
Corniche1_2_MAH1080,40
Corniche1_3_MAH1080,40
Corniche1_4_MAH1080,40
Corniche1_DCS_1_MAH3080,40
Corniche1_DCS_2_MAH3080,40
Corniche1_DCS_3_MAH3080,40
Mlichet_1_MON1081,40
Mlichet_2_MON1081,24
Mlichet_3_MON1081,40
Mlichet_DCS_1_MON3081,40
Mlichet_DCS_2_MON3081,24
Mlichet_DCS_3_MON3081,40
CHAWRIA_1_MAH1083,40
CHAWRIA_2_MAH1083,40
CHAWRIA_3_MAH1083,40
CHAWRIA_4_MAH1083,24
Chraf Bekalta_1_MAH1084,40
Chraf Bekalta_2_MAH1084,40
Chraf Bekalta_3_MAH1084,40
KAIROUAN_ROAD_DCS_4_SFX3089,48
KAIROUAN_ROAD_1_SFX1089,40
KAIROUAN_ROAD_2_SFX1089,24
KAIROUAN_ROAD_3_SFX1089,24
KAIROUAN_ROAD_4_SFX1089,48
KAIROUAN_ROAD_DCS_1_SFX3089,40
KAIROUAN_ROAD_DCS_2_SFX3089,40
KAIROUAN_ROAD_DCS_3_SFX3089,40
AVENUE_TAHER_SFAR_1_MAH1090,24
AVENUE_TAHER_SFAR_2_MAH1090,24
AVENUE_TAHER_SFAR_3_MAH1090,24
AVENUE_TAHER_SFAR_DCS_3_MAH3090,40
SFX1091S1,40
SFX1091S2,40
SFX1091S3,56
SFX1091S4,32
RUE_NEPTUNE_1_MAH1092,24
RUE_NEPTUNE_2_MAH1092,40
RUE_NEPTUNE_3_MAH1092,40
RUE_NEPTUNE_DCS_2_MAH3092,40
Entree Rjiche_1_MAH1095,40
Entree Rjiche_2_MAH1095,40
Entree Rjiche_3_MAH1095,40
Entree Rjiche_4_MAH1095,40
AVENUE_LA_CORNICHE_1_MAH1097,24
AVENUE_LA_CORNICHE_2_MAH1097,24
AVENUE_LA_CORNICHE_3_MAH1097,24
Recharcha_1_MAH1102,40
Recharcha_2_MAH1102,40
Recharcha_3_MAH1102,40
Recharcha_4_MAH1102,40
MON2023S1,40
MON2023S2,40
MON2023S3,40
MON2023S4,40
MON2023S9,40
Jaouaouda_1_MAH1105,40
Jaouaouda_2_MAH1105,40
Jaouaouda_3_MAH1105,40
Sakiet_ElKhadem_1_MAH1108,40
Sakiet_ElKhadem_2_MAH1108,40
Sakiet_ElKhadem_3_MAH1108,40
Sakiet_ElKhadem_4_MAH1108,40
MAH1103S1,40
MAH1103S2,40
MAH1103S3,40
MAH1103S4,40
MON1127S1,40
MON1127S2,40
MON1127S3,40
MAH1135S1,40
MAH1135S2,40
MAH1135S3,40
MAH1135S4,40
Sidi_Alouane_Sud_1_MAH1116,40
Sidi_Alouane_Sud_2_MAH1116,40
Sidi_Alouane_Sud_3_MAH1116,40
Sidi_Alouane_Sud_4_MAH1116,40
PROJET_NOMINAL_CHEBBA_SUD_1_MAH1117,40
PROJET_NOMINAL_CHEBBA_SUD_2_MAH1117,24
PROJET_NOMINAL_CHEBBA_SUD_3_MAH1117,40
PROJET_NOMINAL_CHEBBA_SUD_DCS_1_MAH3117,24
PROJET_NOMINAL_CHEBBA_SUD_DCS_3_MAH3117,40
El Jem Est_1_MAH1118,40
El Jem Est_2_MAH1118,40
El Jem Est_3_MAH1118,40
El Jem Est_4_MAH1118,40
KSOUR ESSAF FRANCHISE_1_MAH1120,40
KSOUR ESSAF FRANCHISE_2_MAH1120,40
KSOUR ESSAF FRANCHISE_3_MAH1120,40
PROJET_NOMINAL_KSOUR_ESSEF_EST_1_MAH1122,24
PROJET_NOMINAL_KSOUR_ESSEF_EST_2_MAH1122,24
PROJET_NOMINAL_KSOUR_ESSEF_EST_3_MAH1122,24
PROJET_NOMINAL_KSOUR_ESSEF_EST_DCS_3_MAH3122,64
KAI3023S4,48
KAI1023S1,32
KAI1023S2,40
KAI1023S3,40
KAI1023S4,40
KAI3023S1,48
KAI3023S3,72
REJICH_1_MAH1125,24
REJICH_2_MAH1125,40
REJICH_3_MAH1125,40
REJICH_DCS_1_MAH3125,40
REJICH_DCS_2_MAH3125,40
REJICH_DCS_3_MAH3125,40
Essouassi_Nord_1_MAH1126,40
Essouassi_Nord_2_MAH1126,40
Essouassi_Nord_3_MAH1126,40
Essouassi_Nord_DCS_1_MAH3126,40
Essouassi_Nord_DCS_2_MAH3126,40
Essouassi_Nord_DCS_3_MAH3126,40
Essouassi_1_MAH1127,40
Essouassi_2_MAH1127,40
Essouassi_3_MAH1127,40
KerKer_1_MAH1131,40
KerKer_2_MAH1131,40
KerKer_3_MAH1131,40
KerKer_DCS_1_MAH3131,40
KerKer_DCS_2_MAH3131,40
KerKer_DCS_3_MAH3131,40
El Hajeb_1_MAH1133,40
El Hajeb_2_MAH1133,40
El Hajeb_3_MAH1133,40
El Hajeb_DCS_1_MAH3133,40
El Hajeb_DCS_2_MAH3133,40
El Hajeb_DCS_3_MAH3133,40
SFX1235S1,48
SFX1235S2,40
SFX1235S3,56
SFX3235S1,56
SFX3235S2,64
SFX3235S3,56
MAH1138S1,40
MAH1138S2,40
MAH1138S3,40
MAH1138S4,40
ACHECHE_1_SFX1139,40
ACHECHE_2_SFX1139,40
ACHECHE_3_SFX1139,40
ACHECHE_DCS_1_SFX3139,72
ACHECHE_DCS_3_SFX3139,64
Ouled Mabrouk_1_MAH1041,40
Ouled Mabrouk_2_MAH1041,40
Ouled Mabrouk_3_MAH1041,40
SFX1243S1,40
SFX1243S2,40
SFX1243S3,40
SFX1149S1,40
SFX1149S2,40
SFX1149S3,64
SFX3149S1,48
SFX3149S3,72
BOUTHADI_1_SFX1151,24
BOUTHADI_2_SFX1151,40
BOUTHADI_3_SFX1151,24
BOUTHADI_DCS_1_SFX3151,40
BOUTHADI_DCS_2_SFX3151,40
BOUTHADI_DCS_3_SFX3151,40
RAJICH PLAGE_1_MAH1068,40
RAJICH PLAGE_2_MAH1068,40
RAJICH PLAGE_3_MAH1068,40
LA_MEDINA_1_MAH1017,40
LA_MEDINA_2_MAH1017,24
LA_MEDINA_3_MAH1017,40
LA_MEDINA_DCS_1_MAH3017,64
LA_MEDINA_DCS_2_MAH3017,24
LA_MEDINA_DCS_3_MAH3017,64
MAH3027S4,56
MAH1027S1,32
MAH1027S2,32
MAH1027S3,48
MAH1027S4,32
MAH3027S2,48
MAH3027S3,48
MAH1028S1,92
MAH1028S2,92
MAH1028S3,92
ElJem_Nord_1_MAH1074,40
ElJem_Nord_2_MAH1074,40
ElJem_Nord_3_MAH1074,40
ElJem_Nord_4_MAH1074,40
OULED_SALAH_DCS_3_MAH3081,40
OULED_SALAH_DCS_4_MAH3081,40
OULED_SALAH_1_MAH1081,24
OULED_SALAH_2_MAH1081,40
OULED_SALAH_3_MAH1081,40
OULED_SALAH_4_MAH1081,40
OULED_SALAH_DCS_1_MAH3081,24
CHAALEB_1_SFX1183,40
CHAALEB_2_SFX1183,40
CHAALEB_3_SFX1183,40
CHAALEB_DCS_1_SFX3183,40
CHAALEB_DCS_2_SFX3183,40
CHAALEB_DCS_3_SFX3183,40
KSAR_ERRIH_1_SFX1184,40
KSAR_ERRIH_2_SFX1184,72
KSAR_ERRIH_3_SFX1184,40
KSAR_ERRIH_DCS_1_SFX3184,40
KSAR_ERRIH_DCS_2_SFX3184,40
KSAR_ERRIH_DCS_3_SFX3184,40
Mahdia-Beach_1_MAH2004,24
MAHDIA PALACE_1_MAH2005,24
VINCCI NOUR PALACE_1_MAH2008,24
Ste SOPAT_1_MAH2010,24
Vague blue_1_MON2021,40
Vague blue_2_MON2021,40
Vague blue_3_MON2021,40
BCM_1_MON2022,40
BCM_2_MON2022,40
SLO1002O1,64
SLO1002O2,64
SLO1002O3,40
SLO3002O1,40
SLO3002O2,40
SLO3002O3,40
SLO1003O1,40
SLO1003O2,40
SLO1003O3,40
SLO3003O1,40
SLO3003O2,40
SLO3003O3,40
KEF1032T1,80
KEF1032T2,80
KEF1032T3,80
KEF3032T3,80
SLO1028T1,80
SLO1028T2,80
SLO1005O1,40
SLO1005O2,40
SLO1005O3,40
SLO3005O2,24
SLO1006O1,40
SLO1006O2,40
SLO1006O3,40
SLO1007O1,40
SLO1007O2,40
SLO1007O3,40
Bouruis_1_SLO1008,72
Bouruis_2_SLO1008,40
Bouruis_3_SLO1008,80
SLO1009O1,40
SLO1009O2,40
SLO1009O3,40
SLO3009O2,64
SLO3009O3,64
SLO1011O1,40
SLO1011O2,64
SLO1011O3,64
SLO3011O3,24
SLO1014O1,40
SLO1014O2,40
SLO1014O3,40
SLO3014O3,64
SLO1015O1,72
SLO1015O2,72
SLO1015O3,72
SLO3015O1,40
SLO3015O2,40
SLO3015O3,40
SLO1016O1,40
SLO1016O2,40
SLO1016O3,40
SLO3016O1,40
SLO3016O2,40
SLO3016O3,40
Oueslatia_DCS_4_KAI3018,64
Oueslatia_1_KAI1018,40
Oueslatia_2_KAI1018,64
Oueslatia_3_KAI1018,64
Oueslatia_4_KAI1018,64
Oueslatia_DCS_1_KAI3018,64
Oueslatia_DCS_2_KAI3018,64
Oueslatia_DCS_3_KAI3018,64
SLO1019O1,40
SLO1019O2,40
SLO1019O3,40
SLO3019O2,40
SLO3019O3,24
SLO1020O1,40
SLO1020O2,40
SLO1020O3,40
SLO3020O1,40
SLO3020O3,40
SLO1021O1,40
SLO1021O2,40
SLO1022O1,40
SLO1022O2,40
KSOUR_MAKTHAR_ROUTE_1_SLO1023,40
KSOUR_MAKTHAR_ROUTE_2_SLO1023,64
KSOUR_MAKTHAR_ROUTE_DCS_2_SLO3023,64
Haffouz Kesra_Road_1_SLO1024,64
Haffouz Kesra_Road_2_SLO1024,40
Haffouz Kesra_Road_3_SLO1024,40
Haffouz Kesra_Road_DCS_1_SLO3024,72
Haffouz Kesra_Road_DCS_3_SLO3024,64
SLO1025O1,40
SLO1025O2,40
SLO1026O1,40
SLO1026O2,40
SLO1027O1,40
SLO1027O2,40
SLO1028O1,40
SLO1028O2,40
SLO3028O1,40
SLO3028O2,40
SLO1031O1,40
SLO1031O2,40
SLO1031O3,40
hamem bayadha_1_KEF1032,64
hamem bayadha_2_KEF1032,40
hamem bayadha_3_KEF1032,40
hamem bayadha_DCS_1_KEF3032,40
SLO1033O1,40
SLO1033O2,40
SLO1033O3,40
SLO1034O1,40
SLO1034O2,40
SLO1034O3,40
SLO3034O1,40
SLO3034O2,24
SLO3034O3,40
SLO1035O1,40
SLO1035O2,40
SLO1035O3,40
SLO1036O1,40
SLO1036O2,40
SLO1036O3,40
SLO1037O1,40
SLO1037O2,64
SLO3037O2,24
SLO1038O1,40
SLO1038O2,40
SLO3038O2,40
SLO1040O1,40
SLO1040O2,40
SLO3040O1,24
SLO1042O1,40
SLO1042O2,40
SLO1042O3,40
SLO1043O1,40
SLO1043O2,40
SLO1043O3,40
SLO1045O1,40
SLO1045O2,40
SLO1045O3,40
SLO1046O1,40
SLO1046O2,40
SLO1046O3,40
SLO3046O2,40
SLO3046O3,40
SLO1047O1,40
SLO1047O2,40
SLO1047O3,40
SLO3047O1,40
SLO3047O3,24
SLO1048O1,40
SLO1048O2,40
SLO1048O3,40
SLO1048O4,40
SLO3048O2,24
SLO1049O1,40
SLO1049O2,40
SLO1049O3,40
tefifla_1_KAI1050,64
tefifla_2_KAI1050,40
tefifla_DCS_1_KAI3050,40
tefifla_DCS_2_KAI3050,40
Oued Ksab_1_KAI1051,64
Oued Ksab_2_KAI1051,64
Oued Ksab_3_KAI1051,64
Oued Ksab_DCS_2_KAI3051,48
SLO1053O1,40
SLO1053O2,40
SLO1053O3,40
SLO3053O1,24
SLO3053O2,24
SLO1057O1,40
SLO1057O2,40
SLO1057O3,40
SLT1060O1,40
SLT1060O2,40
SLT1060O3,40
SLT1062O1,40
SLT1062O2,40
SLT1062O3,40
SLT3062O1,64
SLT1064O1,40
SLT1064O2,40
SLT1064O3,40
SLT3064O2,24
SLT3064O3,40
SLT1065O1,40
SLT1065O2,40
SLT1065O3,40
SLT3065O1,40
SLT3065O2,64
SLT3065O3,40
SLT1067O1,40
SLT1067O2,40
SLT1067O3,40
SLT1068O1,40
SLT1068O2,40
SLT1068O3,40
SLT3068O2,24
SLT1069O1,40
SLT1069O2,40
SLT3069O1,64
SLT1070O1,40
SLT1070O2,40
SLT1070O3,40
SLT3070O1,40
SLT1072O1,64
SLT1072O2,64
SLT1072O3,64
SLT3072O1,40
SLT3072O2,40
SLT3072O3,64
SLT1073O1,40
SLT1073O2,40
SLT1073O3,40
SLT1074O1,40
SLT1074O2,40
SLT1074O3,40
SLT1075O1,40
SLT1075O2,40
SLT3075O1,24
SLT1076O1,40
SLT1076O2,40
SLT1076O3,40
SLT3076O2,24
SLT1079O1,40
SLT1079O2,40
SLT1079O3,40
SLT1079O4,40
SLT3079O3,40
SLT1080O1,40
SLT1080O2,40
SLT1080O3,40
SLT3080O1,40
SLT3080O3,40
SLT1081O1,40
SLT1081O2,40
SLT1081O3,40
SLT3081O2,40
SLT1082O1,40
SLT1082O2,40
SLT1082O3,40
SLT1082O4,40
SLT1083O1,40
SLT1083O2,40
SLT1084O1,40
SLT1084O2,40
SLT1084O3,40
SLT3084O1,64
SLT3084O3,40
SLT1086O1,40
SLT1086O2,40
SLT1086O3,40
SLT1087O1,40
SLT1087O2,40
SLT1087O3,40
SLT3087O2,24
SLT1088O1,40
SLT1088O2,40
SLT3090O4,24
SLT1090O1,40
SLT1090O2,40
SLT1090O3,40
SLT1090O4,40
SLT3090O1,24
SLT3090O2,72
SLT3090O3,64
SLT1091O1,40
SLT1091O2,40
SLT1091O3,40
SLT3091O2,40
SLT1092O1,64
SLT1092O2,64
SLT1092O3,64
SLT3092O1,40
SLT3092O2,24
SLT3092O3,64
SLT1093O1,40
SLT1093O2,40
SLT1093O3,40
SILIANA_CCL_1_SLT1094,40
SILIANA_CCL_2_SLT1094,40
SLT1095O1,40
SLT1095O2,40
SLT1095O3,40
SLT3095O1,64
SLT3095O2,64
SLT3095O3,40
SLT1096O1,40
SLT1096O2,40
SLT1096O3,40
SLT1097O1,40
SLT1097O2,40
SLT1097O3,40
SLT3097O1,24
SLT3097O2,40
SLT3097O3,24
SLT1099O1,40
SLT1099O2,40
SLT1099O3,40
SLT3099O1,40
SLT3099O2,40
SLT3099O3,64
SLT1100O1,40
SLT1100O2,40
SLT1100O3,64
SLT3100O1,40
SLT3100O2,24
SLT3100O3,24
SLO1003T1,80
SLO1003T2,80
SLO1003T3,80
SLO3003T1,80
SLO3003T2,80
SLO1005T1,80
SLO1005T2,80
SLO1005T3,80
SLO3005T2,80
SLO1006T1,80
SLO1006T2,80
SLO1006T3,80
SLO1007T1,80
SLO1007T2,80
SLO1007T3,80
SLO3007T1,80
SLO3007T3,80
SLO1009T1,80
SLO1009T2,80
SLO1009T3,80
SLO3009T1,80
SLO3009T2,80
SLO3009T3,80
SLO1011T1,80
SLO1011T2,80
SLO1011T3,80
SLO1036T1,80
SLO1036T2,80
SLO1036T3,80
SLO3036T1,80
SLO3036T3,80
SLO1014T1,80
SLO1014T2,80
SLO1014T3,80
SLO3014T3,80
SLO1015T1,80
SLO1015T2,80
SLO1015T3,80
SLO3015T2,80
SLO3015T3,80
SLO1016T1,80
SLO1016T2,80
SLO1016T3,80
SLO3016T2,80
SLO3016T3,80
SLO1019T1,80
SLO1019T2,80
SLO1019T3,80
SLO3019T2,80
SLO3019T3,80
SLO1020T1,80
SLO1020T2,80
SLO1020T3,80
SLO3020T1,80
SLO1021T1,80
SLO1021T2,80
SLO1022T1,80
SLO1022T2,80
SLO3022T2,80
SLO1024T1,80
SLO1024T2,80
SLO3024T1,80
SLO3024T2,80
SLO1025T1,80
SLO1025T2,80
SLO3025T1,80
SLO1026T1,80
SLO1026T2,80
SLO1027T1,80
SLO1027T2,80
SLO3027T2,80
SLT1106T1,80
SLT1106T2,80
SLT1106T3,80
SLT1108T1,80
SLT1108T2,80
SLT1108T3,80
SLO1031T1,80
SLO1031T2,80
SLO1031T3,80
SLO3031T1,80
SLO3031T3,80
MAKTHAR_ALBA_1_KAS1032,64
MAKTHAR_ALBA_2_KAS1032,64
KAS1032T1,80
KAS1032T2,80
MAKTHAR_ALBA_DCS_2_KAS3032,72
SLO1034T1,80
SLO1034T2,80
SLO1034T3,80
SLO3034T1,80
SLO3034T2,80
SLO3034T3,80
SLO1035T1,80
SLO1035T2,80
SLO1035T3,80
SLO3035T1,80
SLO3035T2,80
ksar lemsa_1_KAI1036,64
ksar lemsa_2_KAI1036,72
ksar lemsa_DCS_1_KAI3036,24
ksar lemsa_DCS_2_KAI3036,48
SLO1037T1,80
SLO1037T2,80
SLO3037T2,80
SLO1038T1,80
SLO1038T2,80
SLO3038T2,80
SLO1040T1,80
SLO1040T2,80
SLO1042T1,80
SLO1042T2,80
SLO1042T3,80
SLO1043T1,80
SLO1043T2,80
SLO1043T3,80
SLO3043T1,80
SLO1045T1,80
SLO1045T2,80
SLO1045T3,80
SLO1046T1,80
SLO1046T2,80
SLO1046T3,80
SLO3046T2,80
SLO3046T3,80
SLO1047T1,80
SLO1047T2,80
SLO1047T3,80
SLO3047T1,80
SLO3047T3,80
SLO1048T1,80
SLO1048T2,80
SLO1048T3,80
SLO1048T4,80
SLO3048T1,80
SLO3048T2,80
SLO3048T3,80
SLO1049T1,80
SLO1049T2,80
SLO1049T3,80
SLO3049T3,80
AIN JLOULA_1_KAI1055,40
AIN JLOULA_2_KAI1055,40
AIN JLOULA_3_KAI1055,40
AIN JLOULA_DCS_1_KAI3055,48
SLO1057T1,80
SLO1057T2,80
SLO1057T3,80
SLO3057T1,80
SLO3057T2,80
SLO3057T3,80
SLT1105T1,80
SLT1105T2,80
SLT1105T3,80
SLT1060T1,80
SLT1060T2,80
SLT1060T3,80
SLT3060T1,80
SLT1061T1,80
SLT1061T2,80
SLT1061T3,80
SLT1062T1,80
SLT1062T2,80
SLT1062T3,80
SLT3062T1,80
SLT3062T2,80
SLT3062T3,80
SLT1063T1,80
SLT1063T2,80
SLT1063T3,80
SLT1064T1,80
SLT1064T2,80
SLT1064T3,80
SLT3064T1,80
SLT3064T2,80
SLT3064T3,80
SLT1065T1,80
SLT1065T2,80
SLT1065T3,80
SLT3065T1,80
SLT3065T2,80
SLT1066T1,80
SLT1066T2,80
SLT1066T3,80
SLT3066T1,80
SLT3066T3,80
SLT1067T1,80
SLT1067T2,80
SLT1067T3,80
SLT3067T1,80
SLT3067T3,80
SLT1068T1,80
SLT1068T2,80
SLT1068T3,80
SLT3068T1,80
SLT3068T2,80
SLT1069T1,80
SLT1069T2,80
SLT3069T1,80
SLT1070T1,80
SLT1070T2,80
SLT1070T3,80
SLT3070T1,80
SLT3070T2,80
SLT1071T1,80
SLT1071T2,80
SLT1072T1,80
SLT1072T2,80
SLT1072T3,80
SLT3072T1,80
SLT3072T2,80
SLT3072T3,80
SLT1073T1,80
SLT1073T2,80
SLT1073T3,80
SLT3073T1,80
SLT3073T2,80
SLT1074T1,80
SLT1074T2,80
SLT1074T3,80
SLT3074T2,80
SLT3074T3,80
SLT1075T1,80
SLT1075T2,80
SLT3075T1,80
SLT1076T1,80
SLT1076T2,80
SLT1076T3,80
SLT3076T1,80
SLT3076T2,80
SLT3076T3,80
SLT1077T1,80
SLT1077T2,80
SLT1077T3,80
SLT1078T1,80
SLT1078T2,80
SLT1078T3,80
SLT1079T1,80
SLT1079T2,80
SLT1079T3,80
SLT1079T4,80
SLT3079T1,80
SLT3079T3,80
SLT1080T1,80
SLT1080T2,80
SLT1080T3,80
SLT3080T1,80
SLT3080T2,80
SLT3080T3,80
SLT1081T1,80
SLT1081T2,80
SLT1081T3,80
SLT3081T2,80
SLT3082T4,80
SLT1082T1,80
SLT1082T2,80
SLT1082T3,80
SLT1082T4,80
SLT3082T1,80
SLT3082T2,80
SLT3082T3,80
SLT1083T1,80
SLT1083T2,80
SLT3083T1,80
SLT3083T2,80
SLT1084T1,80
SLT1084T2,80
SLT1084T3,80
SLT3084T1,80
SLT3084T3,80
SLT1085T1,80
SLT1085T2,80
SLT1085T3,80
SLT3085T2,80
SLT3085T3,80
SLT1086T1,80
SLT1086T2,80
SLT1086T3,80
SLT3086T1,80
SLT3086T2,80
SLT1087T1,80
SLT1087T2,80
SLT1087T3,80
SLT3087T1,80
SLT3087T2,80
SLT3087T3,80
SLT1088T1,80
SLT1088T2,80
SLT3088T1,80
SLT3088T2,80
SLT1089T1,80
SLT1089T2,80
SLT1089T3,80
SLT3090T4,80
SLT1090T1,80
SLT1090T2,80
SLT1090T3,80
SLT1090T4,80
SLT3090T1,80
SLT3090T2,80
SLT3090T3,80
SLT1091T1,80
SLT1091T2,80
SLT1091T3,80
SLT3091T1,80
SLT3091T2,80
SLT3091T3,80
SLT1092T1,80
SLT1092T2,80
SLT1092T3,80
SLT3092T1,80
SLT3092T2,80
SLT3092T3,80
SLT1093T1,80
SLT1093T2,80
SLT1093T3,80
SLT1094T1,80
SLT1094T2,80
SLT1095T1,80
SLT1095T2,80
SLT1095T3,80
SLT3095T1,80
SLT3095T2,80
SLT3095T3,80
SLT1096T1,80
SLT1096T2,80
SLT1096T3,80
SLT3096T1,80
SLT3096T2,80
SLT3096T3,80
SLT1097T1,80
SLT1097T2,80
SLT1097T3,80
SLT3097T1,80
SLT3097T2,80
SLT3097T3,80
SLT1098T1,80
SLT1098T2,80
SLT1098T3,80
SLT1099T1,80
SLT1099T2,80
SLT1099T3,80
SLT3099T1,80
SLT3099T2,80
SLT3099T3,80
SLT1100T1,80
SLT1100T2,80
SLT1100T3,80
SLT3100T1,80
SLT3100T2,80
SLT3100T3,80
SLT1101T1,80
SLT1101T2,80
SLT1101T3,80
SLT1102T1,88
SLT1102T2,80
SLT1102T3,80
SLT1102T4,80
SLT3102T1,80
SLT3102T2,80
SLT3102T3,80
SLT1103T1,80
SLT1103T2,80
SLT1103T3,80
SLT3103T1,80
SLT3103T2,80
SLT3103T3,80
SLT1104T1,80
SLT1104T2,80
SLT1104T3,80
SLT1107T1,80
SLT1107T2,80
SLT1107T3,80
Alyaa_1_BIZ1001,56
Alyaa_2_BIZ1001,72
Alyaa_3_BIZ1001,56
Alyaa_DCS_2_BIZ3001,64
MENZEL JAMIL INDUSTRIEL_1_BIZ1002,56
MENZEL JAMIL INDUSTRIEL_2_BIZ1002,64
MENZEL JAMIL INDUSTRIEL_3_BIZ1002,32
ZARZOUNA_DCS_4_BIZ3003,40
ZARZOUNA_1_BIZ1003,64
ZARZOUNA_2_BIZ1003,56
ZARZOUNA_3_BIZ1003,56
ZARZOUNA_4_BIZ1003,64
ZARZOUNA_DCS_1_BIZ3003,40
ZARZOUNA_DCS_2_BIZ3003,64
ZARZOUNA_DCS_3_BIZ3003,40
Jamil market_1_BIZ1004,72
Jamil market_2_BIZ1004,72
Jamil market_3_BIZ1004,72
Jamil market_DCS_1_BIZ3004,64
Jamil market_DCS_2_BIZ3004,64
Jamil market_DCS_3_BIZ3004,64
EL KORNASH_1_1_BIZ1006,32
EL KORNASH_1_2_BIZ1006,40
EL KORNASH_1_3_BIZ1006,40
EL KORNASH_1_DCS_1_BIZ3006,40
EL KORNASH_2_1_BIZ1007,40
EL KORNASH_2_2_BIZ1007,40
EL KORNASH_2_3_BIZ1007,40
EL KORNASH_2_DCS_3_BIZ3007,40
BIZERT TOP_1_BIZ1008,72
BIZERT TOP_2_BIZ1008,24
BIZERT TOP_3_BIZ1008,24
BIZERT TOP_DCS_1_BIZ3008,64
BIZERT PORT_1_BIZ1009,72
BIZERT PORT_2_BIZ1009,72
BIZERT PORT_DCS_1_BIZ3009,64
BIZERT PORT_DCS_2_BIZ3009,40
EL KALAA_1_BIZ1011,24
EL KALAA_2_BIZ1011,56
EL KALAA_3_BIZ1011,56
EL KALAA_DCS_2_BIZ3011,40
7_NOVEMBER_BIZERT_1_1_BIZ1012,32
7_NOVEMBER_BIZERT_1_2_BIZ1012,56
7_NOVEMBER_BIZERT_1_3_BIZ1012,56
7_NOVEMBER_BIZERT_1_4_BIZ1012,56
Hady Menzel Bourguiba_1_BIZ1013,24
Hady Menzel Bourguiba_2_BIZ1013,40
Hady Menzel Bourguiba_3_BIZ1013,24
Hady Menzel Bourguiba_DCS_1_BIZ3013,64
Hady Menzel Bourguiba_DCS_2_BIZ3013,40
Hady Menzel Bourguiba_DCS_3_BIZ3013,40
Faj elrih_1_BIZ1051,64
Faj elrih_2_BIZ1051,40
Faj elrih_3_BIZ1051,72
Faj elrih_DCS_2_BIZ3051,24
Rafraf Plage_1_BIZ1016,32
Rafraf Plage_2_BIZ1016,24
Ras jbal 1_DCS_4_BIZ3017,40
Ras jbal 1_1_BIZ1017,40
Ras jbal 1_2_BIZ1017,56
Ras jbal 1_3_BIZ1017,40
Ras jbal 1_4_BIZ1017,40
Ras jbal 1_DCS_1_BIZ3017,24
Ras jbal 1_DCS_2_BIZ3017,40
Ras jbal 1_DCS_3_BIZ3017,40
Metline_DCS_4_BIZ3019,40
Metline_1_BIZ1019,40
Metline_2_BIZ1019,24
Metline_3_BIZ1019,40
Metline_4_BIZ1019,24
Metline_DCS_1_BIZ3019,40
Metline_DCS_2_BIZ3019,40
Metline_DCS_3_BIZ3019,40
Kalaat landlos_1_TUN1121,40
Kalaat landlos_2_TUN1121,24
Kalaat landlos_3_TUN1121,40
Kalaat Laandlos_DCS_1_TUN3121,64
Kalaat Laandlos_DCS_2_TUN3121,40
Kalaat Laandlos_DCS_3_TUN3121,40
Mateur2_1_BIZ1022,24
Mateur2_2_BIZ1022,56
Mateur2_3_BIZ1022,72
Mateur2_DCS_2_BIZ3022,64
Mateur2_DCS_3_BIZ3022,40
Ghazela_1_BIZ1023,40
Ghazela_2_BIZ1023,56
Ghazela_3_BIZ1023,40
Ghazela_DCS_1_BIZ3023,40
Ghazela_DCS_2_BIZ3023,40
Ghazela_DCS_3_BIZ3023,64
sajnen_1_BIZ1024,88
sajnen_2_BIZ1024,56
sajnen_DCS_1_BIZ3024,96
sajnen_DCS_2_BIZ3024,72
BIZERT_UMBRELLA_1_1_BIZ1025,56
BIZERT_UMBRELLA_1_2_BIZ1025,64
BIZERT_UMBRELLA_1_3_BIZ1025,72
BIZERT_UMBRELLA_1_DCS_1_BIZ3025,40
BIZERT_UMBRELLA_1_DCS_2_BIZ3025,64
